번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
8505,동물병원,02_03_01_P,5130000,5.13E+17,20210309,,1,영업/정상,0,정상,,,,,,0,,경상북도 경산시 진량읍 선화리 720-9,경상북도 경산시 진량읍 대학로 936-4,38489,소소 동물병원,2.02E+13,I,2021-03-11 0:23,,362459.3651,265285.3318,동물병원,,0,
8506,동물병원,02_03_01_P,4320000,4.32E+17,20210317,,1,영업/정상,0,정상,,,,,,100,,강원도 양구군 국토정중앙면 심포리 333-28,강원도 양구군 국토정중앙면 소양석현길 118-8,24517,정중앙동물병원,2.02E+13,I,2021-03-19 0:22,,,,동물병원,,0,
8507,동물병원,02_03_01_P,3500000,3.50E+17,20210415,,1,영업/정상,0,정상,,,,,032-765-0112,95.61,,인천광역시 동구 송현동 99-15,"인천광역시 동구 솔빛로 2, 1층 (송현동)",22551,인천종합동물병원,2.02E+13,I,2021-04-17 0:22,,167525.8693,441665.3215,동물병원,,0,
8508,동물병원,02_03_01_P,3940000,3.94E+17,20210420,,1,영업/정상,0,정상,,,,,031-970-7765,224.08,,경기도 고양시 일산서구 주엽동 105 주엽역 삼부르네상스,"경기도 고양시 일산서구 중앙로 1425, 주엽역 삼부르네상스 103~108호 (주엽동)",10386,쥬박스동물병원(탑동물병원),2.02E+13,U,2022-09-02 2:40,,178921.7556,462986.5479,동물병원,,0,0
8509,동물병원,02_03_01_P,5330000,5.33E+17,20210402,,1,영업/정상,0,정상,,,,,,,,경상남도 통영시 북신동 109-44 승원동물병원,"경상남도 통영시 중앙로 233, 승원동물병원 (북신동)",53059,승원 동물병원,2.02E+13,I,2021-04-04 0:23,,330496.1985,151245.8405,동물병원,,0,
8510,동물병원,02_03_01_P,4550000,4.55E+17,20210420,,1,영업/정상,0,정상,,,,,041-753-7599,108.57,,충청남도 금산군 금산읍 중도리 191-15,"충청남도 금산군 금산읍 비범로 100, 1층",32725,하나동물병원,2.02E+13,U,2021-09-05 2:40,,244253.785,290220.9599,동물병원,,0,0
8511,동물병원,02_03_01_P,5110000,5.11E+17,20210421,,1,영업/정상,0,정상,,,,,,90,,경상북도 상주시 공성면 옥산리 171,경상북도 상주시 공성면 공성중앙로 105,37267,고고동물병원,2.02E+13,U,2021-12-18 2:40,,298183.9694,309920.0133,동물병원,,0,0
8512,동물병원,02_03_01_P,3090000,3.09E+17,20210421,,1,영업/정상,0,정상,,,,,269547544,74.13,,서울특별시 도봉구 쌍문동 256 에벤에셀아파트,"서울특별시 도봉구 해등로 255, 101동 1층 121~123호 (쌍문동, 에벤에셀아파트)",1429,보듬동물병원,2.02E+13,I,2021-04-23 0:22,,202422.3136,461665.3857,동물병원,,0,
8513,동물병원,02_03_01_P,3620000,3.62E+17,20080228,,1,영업/정상,0,정상,,,,,529-5582,48.6,,광주광역시 북구 운암동 357-7 영일빌딩 106호,"광주광역시 북구 북문대로 113 (운암동,영일빌딩 106호)",,나래동물병원,2.02E+13,U,2021-01-16 2:40,,188541.0265,186684.8466,동물병원,,0,
8514,동물병원,02_03_01_P,3620000,3.62E+17,20090918,,1,영업/정상,0,정상,,,,,523-7979,39,,광주광역시 북구 운암동 1051-29번지,광주광역시 북구 북문대로 154 (운암동),,종로동물병원,2.01E+13,I,2018-08-31 23:59,,188331.1008,187047.5776,동물병원,,0,
8515,동물병원,02_03_01_P,3620000,3.62E+17,20120315,,1,영업/정상,0,정상,,,,,401-5323,15.84,,광주광역시 북구 문흥동 1003-1번지,광주광역시 북구 서하로 364 (문흥동),61132,코아동물병원,2.01E+13,I,2018-08-31 23:59,,192645.8495,187444.5136,동물병원,,0,
8516,동물병원,02_03_01_P,3620000,3.62E+17,20021107,,1,영업/정상,0,정상,,,,,521-7582,90,,광주광역시 북구 운암동 348-2,광주광역시 북구 황계로 59 (운암동),61256,자연동물병원,2.02E+13,U,2021-01-16 2:40,,188645.4261,186533.4127,동물병원,,0,
8517,동물병원,02_03_01_P,3620000,3.62E+17,20010530,,1,영업/정상,0,정상,,,,,268-7989,28.5,,광주광역시 북구 오치동 762-2,광주광역시 북구 설죽로 326 (오치동),,방주동물병원,2.02E+13,U,2021-01-16 2:40,,190746.1781,187706.0354,동물병원,,0,
8518,동물병원,02_03_01_P,3620000,3.62E+17,20040527,,1,영업/정상,0,정상,,,,,251-8597,108,,광주광역시 북구 우산동 206-8번지,광주광역시 북구 동문대로 131 (우산동),61192,가야동물병원,2.01E+13,I,2018-08-31 23:59,,193201.5363,186176.7131,동물병원,,0,
8519,동물병원,02_03_01_P,3660000,3.66E+17,20000509,,1,영업/정상,0,정상,,,,,544-7582,0,,대전광역시 서구 관저동 1110번지,대전광역시 서구 관저중로95번길 99 (관저동),35372,도안동물병원,2.02E+13,U,2019-03-08 2:40,,229925.074,311204.0249,동물병원,,0,
8520,동물병원,02_03_01_P,3660000,3.66E+17,20000509,,1,영업/정상,0,정상,,,,,472-7566,60.9,,대전광역시 서구 탄방동 827번지,대전광역시 서구 문정로 102 (탄방동),35256,드림동물병원,2.02E+13,U,2019-03-08 2:40,,234996.9981,316255.1612,동물병원,,0,
8521,동물병원,02_03_01_P,3660000,3.66E+17,19961121,,1,영업/정상,0,정상,,,,,042-585-0076,24.32,,대전광역시 서구 도마동 173-1 도마동써머스빌주상복합,"대전광역시 서구 계백로 1426, 104호 (도마동, 도마동써머스빌주상복합)",35400,엄마손동물병원,2.02E+13,U,2022-02-24 2:40,,234036.1515,312494.1235,동물병원,,0,0
8522,동물병원,02_03_01_P,3660000,3.66E+17,19981126,,1,영업/정상,0,정상,,,,,487-7554,0,,대전광역시 서구 탄방동 1275,대전광역시 서구 둔산남로 200 (탄방동),35252,케나인동물병원,2.02E+13,U,2022-09-22 2:40,,235804.7575,316511.1838,동물병원,,0,0
8523,동물병원,02_03_01_P,3660000,3.66E+17,20030320,,1,영업/정상,0,정상,,,,,,36.8,,대전광역시 서구 갈마동 762번지 101호,"대전광역시 서구 신갈마로 266, 101호 (갈마동)",35227,J.H 동물병원,2.02E+13,U,2019-06-02 2:40,,233229.8733,317390.2626,동물병원,,0,
8524,동물병원,02_03_01_P,3660000,3.66E+17,20040414,,1,영업/정상,0,정상,,,,,042-486-8878,72.24,,대전광역시 서구 둔산동 1810,대전광역시 서구 문정로 208 (둔산동),35245,스마트동물병원,2.02E+13,U,2021-11-25 2:40,,235425.6748,316949.9717,동물병원,,0,0
8525,동물병원,02_03_01_P,3660000,3.66E+17,20050601,,1,영업/정상,0,정상,,,,,538-3838~9,0,,대전광역시 서구 내동 7번지,대전광역시 서구 갈마로 274 (내동),35314,한민동물병원,2.02E+13,U,2019-03-08 2:40,,234334.2774,314650.5503,동물병원,,0,
8526,동물병원,02_03_01_P,3660000,3.66E+17,20050608,,1,영업/정상,0,정상,,,,,536-3480,72,,대전광역시 서구 갈마동 1070번지,대전광역시 서구 대덕대로 145 (갈마동),35272,둔산동물병원,2.02E+13,U,2019-03-08 2:40,,233571.4552,316266.1991,동물병원,,0,
8527,동물병원,02_03_01_P,3660000,3.66E+17,20050829,,1,영업/정상,0,정상,,,,,486-3375,67.7,,대전광역시 서구 월평동 429번지,대전광역시 서구 한밭대로570번길 8 (월평동),35221,마크로24시 동물병원,2.02E+13,U,2019-03-08 2:40,,232403.4223,317521.6805,동물병원,,0,
8528,동물병원,02_03_01_P,3660000,3.66E+17,20060412,,1,영업/정상,0,정상,,,,,532-7588,0,,대전광역시 서구 갈마동 1438번지 동원빌딩,"대전광역시 서구 대덕대로168번길 26, 동원빌딩 (갈마동)",35265,대전종합 동물병원,2.02E+13,U,2019-03-08 2:40,,233789.3671,316315.229,동물병원,,0,
8529,동물병원,02_03_01_P,3660000,3.66E+17,20061122,,1,영업/정상,0,정상,,,,,042-531-4405,0,,대전광역시 서구 내동 169-11번지,대전광역시 서구 대덕대로 4 (내동),35286,쌤아저씨,2.02E+13,U,2020-06-21 2:40,,233354.4472,314886.1912,동물병원,,0,
8530,동물병원,02_03_01_P,3660000,3.66E+17,20110103,,1,영업/정상,0,정상,,,,,042-581-7282,63,,대전광역시 서구 정림동 593,대전광역시 서구 정림로 66 (정림동),35396,연이동물병원,2.02E+13,U,2020-07-17 2:40,,232741.9877,311775.0627,동물병원,,0,
8531,동물병원,02_03_01_P,3660000,3.66E+17,20110525,,1,영업/정상,0,정상,,,,,,43.9,,대전광역시 서구 월평동 510번지 이마트 둔산점 3층,"대전광역시 서구 한밭대로 580, 이마트 둔산점 3층 (월평동)",35222,웰니스클리닉동물병원,2.02E+13,U,2019-03-08 2:40,,232507.1845,317488.1079,동물병원,,0,
8532,동물병원,02_03_01_P,3660000,3.66E+17,20110701,,1,영업/정상,0,정상,,,,,042-223-2233,0,,대전광역시 서구 탄방동 746 로데오 타운,"대전광역시 서구 문정로 77, 로데오 타운 1층 152~154호 (탄방동)",35260,쿨펫동물병원탄방점,2.02E+13,U,2022-09-21 2:40,,234758.6004,316344.9024,동물병원,,0,0
8533,동물병원,02_03_01_P,3660000,3.66E+17,20110715,,1,영업/정상,0,정상,,,,,042-533-7533,40.8,,대전광역시 서구 가장동 42-3번지,대전광역시 서구 도산로 280 (가장동),35311,퍼피동물병원,2.02E+13,U,2019-03-08 2:40,,234503.2404,314595.7255,동물병원,,0,
8534,동물병원,02_03_01_P,3660000,3.66E+17,20130405,,1,영업/정상,0,정상,,,,,,43.2,,대전광역시 서구 월평동 300번지 무지개아파트,"대전광역시 서구 청사서로 11 (월평동, 무지개아파트)",35219,아이피드동물병원,2.02E+13,U,2019-03-08 2:40,,233630.4704,317624.7617,동물병원,,0,
8535,동물병원,02_03_01_P,3660000,3.66E+17,20140409,,1,영업/정상,0,정상,,,,,042-825-3399,58.5,,대전광역시 서구 도안동 905번지 102호,"대전광역시 서구 도안북로117번길 33, 102호 (도안동)",35350,수정동물병원,2.02E+13,U,2019-03-08 2:40,,230592.6161,314588.9116,동물병원,,0,
8536,동물병원,02_03_01_P,3660000,3.66E+17,20140416,,1,영업/정상,0,정상,,,,,042-826-7938,346.97,,대전광역시 서구 관저동 1971-2,"대전광역시 서구 구봉산북로 12, 3층 (관저동)",35377,도드람양돈협동조합동물병원,2.02E+13,U,2022-10-01 2:40,,228885.5893,310504.138,동물병원,,L00,0
8537,동물병원,02_03_01_P,3660000,3.66E+17,20150107,,1,영업/정상,0,정상,,,,,489-8275,0,,대전광역시 서구 갈마동 271-28번지,"대전광역시 서구 계룡로 383, 1층 (갈마동)",35231,리본 동물병원,2.02E+13,U,2019-05-24 2:40,,233231.3599,316863.5758,동물병원,,0,
8538,동물병원,02_03_01_P,3660000,3.66E+17,20150623,,1,영업/정상,0,정상,,,,,716-3475,0,,대전광역시 서구 가수원동 897번지,대전광역시 서구 원도안로 28 (가수원동),35368,와이즈동물병원,2.02E+13,U,2019-03-08 2:40,,231246.69,311821.85,동물병원,,0,
8539,동물병원,02_03_01_P,3660000,3.66E+17,20150828,,1,영업/정상,0,정상,,,,,544-2475,0,,대전광역시 서구 관저동 1781,대전광역시 서구 관저북로13번길 23-12 (관저동),35363,웰케어동물병원,2.02E+13,U,2020-08-28 2:40,,230061.9035,311354.0155,동물병원,,0,
8540,동물병원,02_03_01_P,3660000,3.66E+17,20160517,,1,영업/정상,0,정상,,,,,042-546-7575,0,,대전광역시 서구 관저동 1542,대전광역시 서구 구봉로 133 (관저동),35382,관저종합동물병원,2.02E+13,U,2020-07-08 2:40,,230271.2167,310715.44,동물병원,,0,
8541,동물병원,02_03_01_P,3660000,3.66E+17,20160630,,1,영업/정상,0,정상,,,,,477-7575,37.71,,대전광역시 서구 만년동 135번지,대전광역시 서구 만년로 14 (만년동),35200,만년YES동물병원,2.02E+13,U,2019-03-08 2:40,,233524.3431,318548.3576,동물병원,,0,
8542,동물병원,02_03_01_P,3660000,3.66E+17,20161012,,1,영업/정상,0,정상,,,,,489-8834,132.4,,대전광역시 서구 탄방동 710번지 로고스빌딩,"대전광역시 서구 둔산남로 94, 로고스빌딩 1층 (탄방동)",35260,닥터코기동물병원,2.02E+13,U,2020-03-25 2:40,,234752.5211,316503.2253,동물병원,,0,
8543,동물병원,02_03_01_P,3660000,3.66E+17,20170615,,1,영업/정상,0,정상,,,,,,102.74,,대전광역시 서구 갈마동 791-3,"대전광역시 서구 신갈마로 260, 1층 (갈마동)",35227,정담 동물병원,2.02E+13,U,2022-09-23 2:40,,233195.3344,317322.5006,동물병원,,0,0
8544,동물병원,02_03_01_P,3660000,3.66E+17,20180604,,1,영업/정상,0,정상,,,,,042)486-7581,421.61,,"대전광역시 서구 탄방동 605 2,3층","대전광역시 서구 문정로 16, 2,3층 (탄방동)",35261,24아프리카동물메디컬센터,2.02E+13,U,2022-09-22 2:40,,234195.7497,316142.4759,동물병원,,0,0
8545,동물병원,02_03_01_P,5420000,5.42E+17,19990726,,1,영업/정상,0,정상,,,,,,0,,경상남도 고성군 회화면 배둔리 824-16번지,경상남도 고성군 회화면 배둔로39번길 3,52914,조수의과가축병원,2.02E+13,U,2019-03-30 2:40,,324895.2589,174032.5905,동물병원,,0,
8546,동물병원,02_03_01_P,5420000,5.42E+17,19940603,,1,영업/정상,0,정상,,,,,674-7343,63.49,,경상남도 고성군 고성읍 송학리 325-4번지,경상남도 고성군 고성읍 동외로 185,52937,제일가축병원,2.02E+13,U,2019-03-30 2:40,,321026.7419,165146.691,동물병원,,0,
8547,동물병원,02_03_01_P,5450000,5.45E+17,19640301,,1,영업/정상,0,정상,,,,,,0,,경상남도 산청군 신안면 하정리 772-5번지 오렌지게임랜드,"경상남도 산청군 신안면 지리산대로 3471, 오렌지게임랜드",52249,신안가축병원,2.02E+13,U,2019-01-17 2:40,,288304.8724,200911.1024,동물병원,,0,
8548,동물병원,02_03_01_P,5450000,5.45E+17,19640502,,1,영업/정상,0,정상,,,,,,28.14,,경상남도 산청군 시천면 사리 926-6번지 지코바호프,"경상남도 산청군 시천면 남명로 213-1, 지코바호프",52234,덕산가축병원,2.02E+13,U,2019-01-17 2:40,,276362.9695,197878.5973,동물병원,,0,
8549,동물병원,02_03_01_P,5450000,5.45E+17,19840417,,1,영업/정상,0,정상,,,,,,23.07,,경상남도 산청군 단성면 성내리 188-6번지 남산가축병원,"경상남도 산청군 단성면 목화로 990-1, 남산가축병원",52251,남산가축병원,2.02E+13,U,2019-01-17 2:40,,287100.5438,200367.8504,동물병원,,0,
8550,동물병원,02_03_01_P,5450000,5.45E+17,19880603,,1,영업/정상,0,정상,,,,,,81.8,,경상남도 산청군 산청읍 지리 119-3,경상남도 산청군 산청읍 웅석봉로133번길 146-1,52225,경상동물병원,2.02E+13,U,2020-08-28 2:40,,280411.1807,212804.1495,동물병원,,0,
8551,동물병원,02_03_01_P,5450000,5.45E+17,20080109,,1,영업/정상,0,정상,,,,,974-0074,40,,경상남도 산청군 산청읍 산청리 201-1번지,경상남도 산청군 산청읍 덕계로 33,52218,우방가축병원,2.02E+13,I,2018-08-31 23:59,,279749.46,213485.1477,동물병원,,0,
8552,동물병원,02_03_01_P,5450000,5.45E+17,20080722,,1,영업/정상,0,정상,,,,,973-0034,16.5,,경상남도 산청군 금서면 주상리 218-1 화계시장,"경상남도 산청군 금서면 동의보감로 1065, 화계시장 가동 1층 5호",52228,산청동물병원,2.02E+13,U,2021-04-14 2:40,,271923.7429,218483.8045,동물병원,,0,
8553,동물병원,02_03_01_P,5450000,5.45E+17,20130319,,1,영업/정상,0,정상,,,,,,78,,경상남도 산청군 신안면 하정리 928-10번지 산청축협원지지소,"경상남도 산청군 신안면 원지강변로63번길 7, 산청축협원지지소",52249,진동물병원,2.02E+13,I,2018-08-31 23:59,,288149.7307,200645.0906,동물병원,,0,
8554,동물병원,02_03_01_P,5450000,5.45E+17,20091218,,1,영업/정상,0,정상,,,,,055-974-3575,0,,경상남도 산청군 산청읍 옥산리 329-4번지,경상남도 산청군 산청읍 웅석봉로86번길 37,52226,남강동물병원,2.02E+13,U,2019-01-17 2:40,,279177.6686,212925.8596,동물병원,,0,
8555,동물병원,02_03_01_P,5450000,5.45E+17,20101018,,1,영업/정상,0,정상,,,,,055-973-7584,88,,경상남도 산청군 신안면 하정리 651-5 협성철강,"경상남도 산청군 신안면 원지로 72, 협성철강",52249,약초동물병원,2.02E+13,U,2021-11-11 2:40,,288949.7013,200502.1951,동물병원,,0,0
8556,동물병원,02_03_01_P,5420000,5.42E+17,20030428,,1,영업/정상,0,정상,,,,,673-7737,0,,경상남도 고성군 회화면 배둔리 819-49번지,경상남도 고성군 회화면 회진로 27-13,52915,경남축산가축병원,2.02E+13,U,2019-03-30 2:40,,324775.4613,173867.0183,동물병원,,0,
8557,동물병원,02_03_01_P,5420000,5.42E+17,20060413,,1,영업/정상,0,정상,,,,,,64.4,,경상남도 고성군 고성읍 동외리 287-12번지,경상남도 고성군 고성읍 동외로 163-14,52942,고성동물병원,2.02E+13,U,2019-03-30 2:40,,320950.1085,164915.5188,동물병원,,0,
8558,동물병원,02_03_01_P,5310000,5.31E+17,20121106,,1,영업/정상,0,정상,,,,,055-772-2335,305.5,,경상남도 진주시 가좌동 900 경상대학교,"경상남도 진주시 진주대로 501, 경상대학교 502동 (가좌동)",52828,경남야생동물센터,2.02E+13,U,2021-03-31 2:40,,299974.6401,184196.4159,동물병원,,0,
8559,동물병원,02_03_01_P,5310000,5.31E+17,20121108,,1,영업/정상,0,정상,,,,,055-746-3375,490.03,,경상남도 진주시 중안동 15-11,경상남도 진주시 진양호로 507 (중안동),52685,진주 돌담 동물병원,2.02E+13,U,2020-08-07 2:40,,298375.5252,188655.4647,동물병원,,0,
8560,동물병원,02_03_01_P,5310000,5.31E+17,20121213,,1,영업/정상,0,정상,,,,,,125,,경상남도 진주시 초전동 1630-1,경상남도 진주시 초전북로 65 (초전동),52731,튼튼 동물병원,2.02E+13,U,2021-10-29 2:40,,301351.2232,190517.6575,동물병원,,0,0
8561,동물병원,02_03_01_P,5310000,5.31E+17,20150119,,1,영업/정상,0,정상,,,,,,59.2,,경상남도 진주시 호탄동 976-1번지,경상남도 진주시  가호로  31 (호탄동),52817,행복한동물병원,2.02E+13,U,2019-01-16 2:40,,301033.6145,185509.4486,동물병원,,0,
8562,동물병원,02_03_01_P,5310000,5.31E+17,20170313,,1,영업/정상,0,정상,,,,,055-748-7500,180,,경상남도 진주시 평거동 933번지,경상남도 진주시 남강로309번길 20 (평거동),52703,이솝동물메디컬,2.02E+13,U,2019-10-26 2:40,,296722.7865,186104.7326,동물병원,,0,
8563,동물병원,02_03_01_P,5310000,5.31E+17,20170915,,1,영업/정상,0,정상,,,,,055-752-3365,73.32,,,"경상남도 진주시 사들로 52, 105호 (충무공동, 배제빌딩)",52854,굿닥터동물병원,2.02E+13,U,2019-01-16 2:40,,304576,186508,동물병원,,0,
8564,동물병원,02_03_01_P,5310000,5.31E+17,20171218,,1,영업/정상,0,정상,,,,,,,,경상남도 진주시 일반성면 창촌리 657-3번지,경상남도 진주시 일반성면 동부로 1964,52616,사랑동물병원,2.02E+13,U,2019-03-24 2:40,,316248.4261,186475.451,동물병원,,0,
8565,동물병원,02_03_01_P,5410000,5.41E+17,20070927,,1,영업/정상,0,정상,,,,,,0,,경상남도 창녕군 창녕읍 교하리,경상남도 창녕군 창녕읍 화왕산1로 49,50329,창녕동물병원,2.02E+13,I,2018-08-31 23:59,,336051.1624,227468.5101,동물병원,,0,
8566,동물병원,02_03_01_P,5410000,5.41E+17,20140610,,1,영업/정상,0,정상,,,,,,0,,경상남도 창녕군 대지면 효정리 43-12,"경상남도 창녕군 대지면 우포2로 1194-6, 1층 105호",50318,위너동물병원,2.02E+13,U,2022-02-11 2:40,,334742.4377,228243.345,동물병원,,0,0
8567,동물병원,02_03_01_P,5410000,5.41E+17,20151012,,1,영업/정상,0,정상,,,,,,0,,경상남도 창녕군 계성면 명리 954-5,경상남도 창녕군 계성면 영산장마로 665-4,50342,경남수의동물병원,2.02E+13,U,2022-06-19 2:40,,337664.7617,218814.5395,동물병원,,0,0
8568,동물병원,02_03_01_P,5410000,5.41E+17,20160701,,1,영업/정상,0,정상,,,,,055-533-7583,0,,경상남도 창녕군 창녕읍 교하리 249-4번지,경상남도 창녕군 창녕읍 창녕대로 119,50332,제일F&C,2.02E+13,I,2018-08-31 23:59,,335815.6954,227174.9748,동물병원,,0,
8569,동물병원,02_03_01_P,5410000,5.41E+17,20170825,,1,영업/정상,0,정상,,,,,,47.95,,경상남도 창녕군 대합면 합리 1324,경상남도 창녕군 대합면 대합산업단지로 107-12,50307,서울동물병원,2.02E+13,U,2022-06-29 2:40,,330294.44,236566.3956,동물병원,,0,0
8570,동물병원,02_03_01_P,5410000,5.41E+17,20171222,,1,영업/정상,0,정상,,,,,,0,,경상남도 창녕군 성산면 정녕리 548,경상남도 창녕군 성산면 창한로 188-10,50311,한국동물병원(출장진료전문병원),2.02E+13,U,2021-06-25 2:40,,333512.6226,236542.5273,동물병원,,0,
8571,동물병원,02_03_01_P,5310000,5.31E+17,19770315,,1,영업/정상,0,정상,,,,,741-9910,0,,경상남도 진주시 인사동 180-1번지,경상남도 진주시 진주대로 1239 (인사동),52679,제일가축병원,2.02E+13,U,2019-01-13 2:40,,297202.0857,188729.3777,동물병원,,0,
8572,동물병원,02_03_01_P,5310000,5.31E+17,19770425,,1,영업/정상,0,정상,,,,,754-2700,0,,경상남도 진주시 금곡면 두문리 608-18번지,경상남도 진주시 금곡면 월아산로 108,52843,영진가축병원,2.02E+13,U,2019-04-07 2:40,,308177.7379,177555.0125,동물병원,,0,
8573,동물병원,02_03_01_P,5310000,5.31E+17,19880420,,1,영업/정상,0,정상,,,,,742-7504,38.7,,경상남도 진주시 명석면 우수리 59-5번지,경상남도 진주시 명석면 나불로 277-3,52642,초원동물병원,2.02E+13,U,2019-01-16 2:40,,294763.2505,191220.1535,동물병원,,0,
8574,동물병원,02_03_01_P,5310000,5.31E+17,20030418,,1,영업/정상,0,정상,,,,,741-5421,0,,경상남도 진주시 인사동 198-15번지,경상남도 진주시 진양호로 427-1 (인사동),52688,민들레동물병원,2.02E+13,U,2019-04-07 2:40,,297642,188331.6992,동물병원,,0,
8575,동물병원,02_03_01_P,5310000,5.31E+17,19960510,,1,영업/정상,0,정상,,,,,761-0383,0,,경상남도 진주시 하대동 337-3번지,경상남도 진주시 도동로 231 (하대동),,강동물병원,2.02E+13,U,2019-01-16 2:40,,302095.6148,188542.6552,동물병원,,0,
8576,동물병원,02_03_01_P,5310000,5.31E+17,19960621,,1,영업/정상,0,정상,,,,,755-3625,240,,경상남도 진주시 칠암동 296-3번지,경상남도 진주시 진주대로 962 (칠암동),52722,가람동물병원,2.02E+13,U,2019-01-16 2:40,,299017.4292,187949.2997,동물병원,,0,
8577,동물병원,02_03_01_P,5310000,5.31E+17,20010523,,1,영업/정상,0,정상,,,,,747-5658,67.5,,경상남도 진주시 평거동 5-19번지,경상남도 진주시 진양호로 261 (평거동),52677,보람동물병원,2.02E+13,U,2019-01-16 2:40,,296750.2409,186956.2597,동물병원,,0,
8578,동물병원,02_03_01_P,5310000,5.31E+17,20020516,,1,영업/정상,0,정상,,,,,748-5426,0,,경상남도 진주시 인사동 140-11번지,경상남도 진주시 진양호로 465-1 (인사동),52686,현대동물병원,2.02E+13,U,2019-01-16 2:40,,297995.1688,188502.9365,동물병원,,0,
8579,동물병원,02_03_01_P,5310000,5.31E+17,20090603,,1,영업/정상,0,정상,,,,,748-5487,27,,경상남도 진주시 이현동 21-3번지 이현종합시장 138호,"경상남도 진주시 신안로 165, 이현종합시장 138호 (이현동)",52670,우리동물병원,2.02E+13,U,2019-01-16 2:40,,297025.7189,188606.4347,동물병원,,0,
8580,동물병원,02_03_01_P,5310000,5.31E+17,20040209,,1,영업/정상,0,정상,,,,,055)758-9111,0,,경상남도 진주시 상대동 303-45번지,경상남도 진주시 동진로 213 (상대동),,진주축협 동물병원,2.02E+13,U,2019-01-16 2:40,,301440.2895,187333.4042,동물병원,,L00,
8581,동물병원,02_03_01_P,5310000,5.31E+17,20040309,,1,영업/정상,0,정상,,,,,055-748-7391,0,,경상남도 진주시 평거동 193-10번지 라비안 빌딩 1층,"경상남도 진주시 진양호로 236 (평거동,라비안 빌딩 1층)",,늘조은동물병원,2.02E+13,U,2019-07-25 2:40,,296664.3447,186717.2698,동물병원,,0,
8582,동물병원,02_03_01_P,5310000,5.31E+17,20100128,,1,영업/정상,0,정상,,,,,055-748-0075,0,,경상남도 진주시 인사동 12-5번지,경상남도 진주시 진양호로467번길 7-2 (인사동),,펫동물병원,2.02E+13,U,2019-01-16 2:40,,297993.2707,188566.9677,동물병원,,0,
8583,동물병원,02_03_01_P,5310000,5.31E+17,20061004,,1,영업/정상,0,정상,,,,,757-7502,181,,경상남도 진주시 상대동 306-29번지,경상남도 진주시 대신로 259-1 (상대동),52783,랑'S종합동물병원,2.02E+13,U,2020-01-15 2:40,,301665.4691,187728.8023,동물병원,,0,
8584,동물병원,02_03_01_P,5310000,5.31E+17,20061002,,1,영업/정상,0,정상,,,,,055-772-2324,530,,경상남도 진주시 가좌동,경상남도 진주시 진주대로 501 (가좌동),52828,경상국립대학교수의과대학부속동물병원,2.02E+13,U,2021-03-31 2:40,,300045.1688,185033.0888,동물병원,,0,
8585,동물병원,02_03_01_P,5310000,5.31E+17,20070607,,1,영업/정상,0,정상,,,,,055-756-5612,0,,경상남도 진주시 문산읍 상문리 186-3번지,경상남도 진주시 문산읍 문산로 923,52833,드림벳동물병원,2.02E+13,U,2019-01-16 2:40,,309048.8746,185675.7114,동물병원,,0,
8586,동물병원,02_03_01_P,5310000,5.31E+17,20071227,,1,영업/정상,0,정상,,,,,055-752-5803,52.74,,경상남도 진주시 일반성면 창촌리 643-4번지,경상남도 진주시 일반성면 동부로 2001,52616,경남동물병원,2.02E+13,U,2019-01-16 2:40,,316591.4412,186421.3454,동물병원,,0,
8587,동물병원,02_03_01_P,5310000,5.31E+17,20080616,,1,영업/정상,0,정상,,,,,055-772-2323,2740.32,,경상남도 진주시 가좌동,경상남도 진주시 진주대로 501 (가좌동),52828,경상국립대학교 동물의료원,2.02E+13,U,2022-05-21 2:40,,300045.1688,185033.0888,동물병원,,0,0
8588,동물병원,02_03_01_P,5310000,5.31E+17,20120220,,1,영업/정상,0,정상,,,,,055-750-2870,322,,경상남도 진주시 금산면 속사리 159,경상남도 진주시 금산면 송백로 46,52634,공군교육사령부동물병원,2.02E+13,U,2022-07-15 2:40,,304475.2293,188219.2508,동물병원,,0,0
8589,동물병원,02_03_01_P,5400000,5.40E+17,19760119,,1,영업/정상,0,정상,,,,,,25,,경상남도 함안군 군북면 중암리 55번지,경상남도 함안군 군북면 함마대로 830,52065,군북가축병원,2.02E+13,U,2019-04-24 2:40,,322606.0587,196741.1276,동물병원,,0,
8590,동물병원,02_03_01_P,5400000,5.40E+17,19941214,,1,영업/정상,0,정상,,,,,,26,,경상남도 함안군 가야읍 말산리 425-11번지,경상남도 함안군 가야읍 함안대로 551,52043,김동래동물병원,2.02E+13,U,2019-04-24 2:40,,327805.9293,198269.9781,동물병원,,0,
8591,동물병원,02_03_01_P,5400000,5.40E+17,19980630,,1,영업/정상,0,정상,,,,,,91,,경상남도 함안군 가야읍 도항리 100-3번지,경상남도 함안군 가야읍 가야로 14,52044,경상동물병원,2.02E+13,U,2019-04-24 2:40,,327552.0231,198401.4593,동물병원,,0,
